date,open,high,low,close,volume
2025-02-25,775.3581867508476,775.3581867508476,762.6473968041124,770.4694213867188,10900
2025-02-26,762.6473968041124,771.4471744595445,756.7808783671577,770.4694213867188,3100
2025-02-27,760.6918803196328,823.2680761299881,760.6918803196328,797.8464965820312,18400
2025-02-28,803.7129872829055,803.7129872829055,772.4248904543739,789.0466918945312,5100
2025-03-03,800.7797275161272,800.7797275161272,786.1134321403739,791.002197265625,2100
2025-03-04,791.002192593432,804.6907348632812,791.002192593432,804.6907348632812,6900
2025-03-05,791.0022236893817,801.7575073242188,773.4026686505574,801.7575073242188,6000
2025-03-06,796.8687435224945,801.7575088201785,787.0912129271264,797.8464965820312,1500
2025-03-07,784.1579322863167,789.0466974501966,773.4026489257812,773.4026489257812,2100
2025-03-10,774.3803985252808,790.0244469803371,774.3803985252808,783.18017578125,1800
2025-03-11,772.4248884700761,794.9132080078125,761.6696052128979,794.9132080078125,5600
2025-03-12,794.9132059956645,800.7797241210938,780.2469106820913,800.7797241210938,2100
2025-03-13,802.7352626341274,804.6907687550388,790.0244728482033,795.8909912109375,800
2025-03-14,791.002197265625,793.9354563407757,783.1801730652232,791.002197265625,900
2025-03-17,794.9132389012228,796.8687450239811,786.1134613488108,793.9354858398438,1700
2025-03-18,794.9132411758006,821.3125739085763,782.2024513415013,788.0689697265625,15600
2025-03-19,789.0466872109565,802.7352294921875,788.0689341908686,802.7352294921875,1100
2025-03-21,804.690726452076,834.0233167237191,802.7352204339664,830.1123046875,7600
2025-03-24,830.1123278387662,850.6451416015625,830.1123278387662,850.6451416015625,6400
2025-03-25,855.5339394277231,855.5339394277231,836.9566310287211,845.7564086914062,1500
2025-03-26,845.7563872564407,855.5339177449545,819.3570549374535,821.3125610351562,6800
2025-03-27,817.4015524990587,831.0900952442582,799.801997540945,811.5350341796875,5100
2025-03-28,819.3570235174321,834.023318687792,812.512752437931,824.2457885742188,2700
2025-03-31,809.5795006328029,813.4905127131547,789.0466872109565,802.7352294921875,4400
2025-04-01,832.067856023341,832.067856023341,765.5806477864584,791.97998046875,5300
2025-04-02,783.180169090429,804.6907355323633,783.180169090429,802.7352294921875,1100
