date,open,high,low,close,volume
2025-02-25,1705.2882080078125,1705.2882080078125,1705.2882080078125,1705.2882080078125,800
2025-02-26,1705.2882080078125,1705.2882080078125,1705.2882080078125,1705.2882080078125,800
2025-02-27,1705.2882911419047,1710.1955955768453,1700.380986706964,1707.741943359375,4600
2025-02-28,1707.7418990341318,1720.0101598030553,1702.8345947265625,1702.8345947265625,6000
2025-03-03,1705.2882963734464,1737.1857752984174,1705.2882963734464,1715.1029052734375,2000
2025-03-04,1715.10289796282,1766.6295944681408,1715.10289796282,1761.7222900390625,8000
2025-03-05,1747.0003500622333,1747.0003500622333,1720.0101761146425,1724.91748046875,6600
2025-03-06,1724.9175068209763,1761.7222900390625,1720.010202391898,1761.7222900390625,4200
2025-03-07,1727.3712158203125,1754.3613910675049,1727.3712158203125,1727.3712158203125,1000
2025-03-10,1739.639477296309,1742.0931295915084,1727.3712158203125,1727.3712158203125,2800
2025-03-11,1727.3710881776035,1727.3710881776035,1720.0101318359375,1720.0101318359375,6000
2025-03-12,1720.0101318359375,1720.0101318359375,1720.0101318359375,1720.0101318359375,0
2025-03-13,1720.0101318359375,1720.0101318359375,1720.0101318359375,1720.0101318359375,0
2025-03-14,1727.3712158203125,1732.278520410711,1727.3712158203125,1727.3712158203125,3800
2025-03-17,1724.9175141734286,1724.9175141734286,1715.1029052734375,1715.1029052734375,7600
2025-03-18,1727.3711380134562,1732.2784423828125,1727.3711380134562,1732.2784423828125,1400
2025-03-19,1766.6294603669241,1766.6294603669241,1729.8246799426133,1747.000244140625,8000
2025-03-21,1749.4538961689125,1759.268504282062,1734.731983999188,1747.000244140625,6600
2025-03-24,1749.4540864771063,1751.9077387723055,1712.6493020491166,1727.3712158203125,18400
2025-03-25,1729.8247955279223,1742.0930564891132,1729.8247955279223,1739.639404296875,1400
2025-03-26,1751.9075813940017,1751.9075813940017,1737.1856689453125,1737.1856689453125,2200
2025-03-27,1737.185746752169,1737.185746752169,1722.4638336440996,1732.2784423828125,4600
2025-03-28,1712.481052717489,1717.430419921875,1687.73421669556,1717.430419921875,4800
2025-03-31,1714.955736319682,1717.430419921875,1714.955736319682,1717.430419921875,1000
2025-04-01,1697.6329560079146,1705.0570068359375,1697.6329560079146,1705.0570068359375,2800
2025-04-02,1700.1075439453125,1700.1075439453125,1700.1075439453125,1700.1075439453125,600
2025-04-03,1700.1075439453125,1700.1075439453125,1700.1075439453125,1700.1075439453125,0
2025-04-04,1700.1075439453125,1702.582227415393,1697.632860475232,1700.1075439453125,2600
2025-04-07,1697.6329345703125,1700.1076181484034,1692.683567414131,1697.6329345703125,4800
2025-04-08,1697.6328866332117,1700.1075701414234,1692.6835196167883,1695.158203125,5800
2025-04-09,1697.6329345703125,1697.6329345703125,1697.6329345703125,1697.6329345703125,600
2025-04-10,1700.107591850813,1705.0569589304368,1700.107591850813,1702.582275390625,800
2025-04-11,1697.6329345703125,1700.1076181484034,1697.6329345703125,1697.6329345703125,1000
2025-04-14,1707.531642470249,1707.531642470249,1702.582275390625,1702.582275390625,1400
2025-04-15,1702.5822492074274,1732.2784512284873,1697.6328822039175,1707.5316162109375,9400
2025-04-16,1705.0570068359375,1710.0063740546195,1692.6835887892325,1705.0570068359375,7600
2025-04-17,1705.0568888703285,1705.0568888703285,1658.0379035458927,1692.6834716796875,16400
2025-04-18,1700.1075613337455,1719.905029296875,1692.6835108475718,1719.905029296875,8200
2025-04-21,1722.3797822223714,1729.8038330078125,1722.3797822223714,1729.8038330078125,5600
2025-04-22,1712.481000402937,1729.803785089094,1712.481000402937,1727.3291015625,1200
2025-04-23,1707.5316593564792,1727.329127870757,1707.5316593564792,1722.3797607421875,1400
2025-04-24,1717.4303720097178,1761.9746756065115,1687.7341696118551,1714.9556884765625,22200
2025-04-25,1714.9556884765625,1714.9556884765625,1714.9556884765625,1714.9556884765625,800
2025-04-28,1714.9556884765625,1714.9556884765625,1714.9556884765625,1714.9556884765625,0
2025-04-30,1710.0062997126925,1717.4303502179573,1707.5316162109375,1707.5316162109375,3800
2025-05-01,1707.5316162109375,1707.5316162109375,1707.5316162109375,1707.5316162109375,0
2025-05-02,1705.0570068359375,1705.0570068359375,1705.0570068359375,1705.0570068359375,200
2025-05-07,1705.0570068359375,1707.5316904452784,1705.0570068359375,1705.0570068359375,1000
2025-05-08,1705.0569543439417,1714.9556884765625,1705.0569543439417,1714.9556884765625,5000
2025-05-09,1722.3797822223714,1732.2785166029596,1719.9050986272243,1729.8038330078125,2400
2025-05-12,1719.905020639406,1744.65185546875,1719.905020639406,1744.65185546875,12000
2025-05-13,1739.7024928501676,1739.7024928501676,1732.2784423828125,1732.2784423828125,2800
2025-05-14,1747.1265869140625,1747.1265869140625,1747.1265869140625,1747.1265869140625,600
2025-05-15,1734.753125871931,1734.753125871931,1729.8037588936943,1732.2784423828125,1200
2025-05-16,1729.803802057974,1747.1265869140625,1729.803802057974,1747.1265869140625,2400
2025-05-19,1749.6012268066406,1749.6012268066406,1729.8037588936943,1732.2784423828125,8600
2025-05-20,1737.2278050199468,1744.65185546875,1737.2278050199468,1744.65185546875,6800
2025-05-21,1747.1265522390172,1747.1265522390172,1707.5316162109375,1707.5316162109375,8800
2025-05-22,1724.8544135276827,1739.7025146484375,1724.8544135276827,1739.7025146484375,2000
2025-05-23,1729.8037328475561,1737.227783203125,1729.8037328475561,1737.227783203125,1000
2025-05-26,1739.7024708642507,1739.7024708642507,1724.8543701171875,1724.8543701171875,1000
2025-05-27,1724.8543701171875,1724.8543701171875,1724.8543701171875,1724.8543701171875,400
2025-05-28,1724.8543701171875,1724.8543701171875,1724.8543701171875,1724.8543701171875,0
2025-05-29,1724.8543701171875,1724.8543701171875,1724.8543701171875,1724.8543701171875,0
2025-05-30,1724.8543701171875,1724.8543701171875,1724.8543701171875,1724.8543701171875,0
2025-06-02,1744.651859828404,1744.651859828404,1732.2784423828125,1732.2784423828125,800
2025-06-03,1747.1265869140625,1747.1265869140625,1747.1265869140625,1747.1265869140625,200
2025-06-04,1744.651833558694,1747.1265170105503,1737.227783203125,1737.227783203125,2800
2025-06-05,1742.17724609375,1742.17724609375,1742.17724609375,1742.17724609375,200
2025-06-06,1737.2278266518802,1752.075927734375,1737.2278266518802,1752.075927734375,1400
2025-06-09,1752.075927734375,1752.075927734375,1752.075927734375,1752.075927734375,600
2025-06-10,1752.0759059175532,1752.0759059175532,1742.1771719858157,1744.65185546875,800
2025-06-11,1744.6519296819513,1754.5506640347567,1742.17724609375,1742.17724609375,2600
2025-06-12,1739.7024885028814,1744.65185546875,1739.7024885028814,1744.65185546875,400
2025-06-13,1744.65185546875,1744.65185546875,1744.65185546875,1744.65185546875,0
2025-06-16,1739.7024885028814,1744.65185546875,1732.2784380540782,1744.65185546875,4400
