date,open,high,low,close,volume
2025-02-25,2113.812572265625,2251.6277170138887,2091.49040093316,2183.690673828125,402100
2025-02-26,2135.1645943368544,2147.7814760306633,2060.4338335350644,2067.2275390625,274800
2025-02-27,2043.9347295497962,2090.520136491102,1990.55561742955,2040.0526123046875,174200
2025-02-28,2012.8776965452894,2029.3766940579558,1919.7068870619973,1960.4691162109375,214800
2025-03-03,2024.5239393000645,2087.6083381756657,1997.3491213228824,2068.19775390625,179600
2025-03-04,2085.6673192095973,2085.6673192095973,1965.3216944622775,2025.4945068359375,160300
2025-03-05,2018.7008384146343,2023.5534846608232,1951.7343202172258,1989.5849609375,133400
2025-03-06,1970.1745088068706,1994.4377416739503,1963.3808036040882,1969.2039794921875,101300
2025-03-07,1955.6163731496968,1989.5848957602373,1932.3236719310403,1944.9405517578125,98500
2025-03-10,1945.9111734617916,1960.469112415371,1913.8837077639168,1935.2353515625,111300
2025-03-11,1912.9132069463315,2019.6714275267966,1877.9741529381793,2008.99560546875,198200
2025-03-12,2038.1114577374144,2133.22332576516,2020.641930956808,2120.6064453125,191600
2025-03-13,2169.1327991224316,2171.0738575556506,2064.3156437285957,2125.458984375,184800
2025-03-14,2123.517993876409,2200.1898044414165,2097.3137041896343,2195.337158203125,127600
2025-03-17,2220.571169969512,2251.6281094096453,2154.5751736592297,2188.543701171875,164600
2025-03-18,2193.396056058114,2212.806640625,2146.810653097588,2212.806640625,130700
2025-03-19,2212.806810499071,2229.305808647529,2185.631990019258,2220.571044921875,127900
2025-03-21,2228.335171752344,2270.067929759901,2204.0719403526014,2225.423583984375,106300
2025-03-24,2227.3647141777924,2242.8931827733672,2140.987607614906,2160.398193359375,88800
2025-03-25,2160.398193359375,2197.278306273866,2137.1054904660123,2160.398193359375,60900
2025-03-26,2128.3708123826523,2140.987693623407,2101.19599124872,2132.2529296875,65000
2025-03-27,2131.282248997044,2154.574951171875,2115.75378088049,2154.574951171875,44800
2025-03-28,2154.575108468347,2213.7773974848196,2154.575108468347,2182.720458984375,75200
2025-03-31,2187.573080520903,2225.4237238839537,2115.753911062808,2166.221435546875,115600
2025-04-01,2132.2528516552115,2167.191906120204,2072.0800356321697,2146.810791015625,134600
2025-04-02,2126.429566307891,2163.3096774533497,2073.050458071043,2158.45703125,73400
2025-04-03,2074.021033397638,2149.7223158520205,2072.0799748731665,2134.19384765625,85900
2025-04-04,2101.1959994041313,2106.0486460540255,2015.7894183659957,2061.404296875,144500
2025-04-07,1915.824822170716,2012.8777513586956,1887.679472706202,1897.384765625,193500
2025-04-08,2023.5536034688996,2084.6969497607656,2016.7598983253588,2028.40625,67700
2025-04-09,2047.8167689464372,2052.669415318348,1981.8207782884476,2022.5830078125,43700
2025-04-10,2135.1644884902266,2156.516133375129,2096.343315972222,2122.547607421875,102400
2025-04-11,2074.0210862298077,2088.5790255341817,1989.5850382644387,2007.0545654296875,108500
2025-04-14,2001.2314004751352,2056.5515701293943,1970.1744631253755,2018.700927734375,66300
2025-04-15,2055.5808472719077,2081.7851356932206,2050.7282012679607,2051.69873046875,43400
2025-04-16,2051.698920527591,2071.1095063414755,1993.4671630859375,1993.4671630859375,31000
2025-04-17,1983.761851280143,2059.4631352331035,1983.761851280143,2027.4356689453125,25500
2025-04-18,2017.730414139597,2035.199941534745,1991.526123046875,1991.526123046875,30600
2025-04-21,2031.3177186547257,2037.1408941501525,1989.5849609375,1989.5849609375,25200
2025-04-22,1988.6144611827247,2016.7598098280632,1951.7343491646945,1967.2628173828125,33200
2025-04-23,1988.6144420799608,1993.4670883515078,1937.1763916015625,1937.1763916015625,37100
2025-04-24,1950.7638121785997,1962.410163296084,1910.9721125271953,1916.7952880859375,46500
2025-04-25,1917.765768977186,1949.7932337424934,1909.031005859375,1909.031005859375,33100
2025-04-28,1910.0015908285027,1984.732344128195,1904.1784152467085,1967.2628173828125,46700
2025-04-30,1987.6439285714287,2053.639918387277,1950.7638166155134,2038.1114501953125,76500
2025-05-01,2098.2843377998697,2119.6359823103217,2000.2608789109768,2005.113525390625,81600
2025-05-02,1994.4377001594094,2011.9072274600758,1964.351292030484,1979.8797607421875,30500
2025-05-07,1966.2922655811205,1994.4376139038513,1943.9700927734375,1943.9700927734375,35000
2025-05-08,1941.0585868484982,1961.4397020104075,1900.2963565246798,1922.6185302734375,83800
2025-05-09,1927.4710799588502,1943.9700771186187,1907.0899658203125,1907.0899658203125,44800
2025-05-12,1938.146909529163,1938.146909529163,1911.9426198159495,1925.530029296875,36100
2025-05-13,1936.2059217213503,1945.9112145620588,1908.0605724832956,1924.5595703125,35300
2025-05-14,1920.6774917916998,1988.6145430425433,1911.9427280594487,1977.938720703125,53100
2025-05-15,1977.938473166779,2051.698691008131,1959.498418706441,2023.5533447265625,168800
2025-05-16,2023.5534570095003,2206.012953372947,2013.8481646497426,2178.838134765625,195700
2025-05-19,2222.512047558216,2279.7732749843885,2173.985583637731,2258.421630859375,170500
2025-05-20,2248.716178024199,2276.8615250948515,2209.895009650885,2230.276123046875,67200
2025-05-21,2220.570900903352,2251.6278365803223,2210.865608504299,2229.3056640625,48300
2025-05-22,2229.3057791665524,2233.187896326616,2195.3372540159953,2210.86572265625,36600
2025-05-23,2195.337191509727,2207.9540719207025,2170.103430687776,2198.248779296875,38600
2025-05-26,2211.8362615028223,2212.806790797031,2092.4611583150877,2133.223388671875,41400
2025-05-27,2166.2212821999606,2468.0558784204745,2165.250752951663,2458.3505859375,511600
2025-05-28,2474.849824680118,2569.9617002952755,2423.411769500492,2465.14453125,267500
2025-05-29,2610.723687700396,2616.5468632119955,2467.0853584142774,2572.873046875,241100
2025-05-30,2572.8729703280164,2572.8729703280164,2477.761106468286,2516.582275390625,155300
2025-06-02,2508.818166608473,2608.7826815642456,2484.554934823091,2605.87109375,113300
2025-06-03,2620.4290331024486,2658.279674691706,2523.376105950506,2541.816162109375,138500
2025-06-04,2543.7572095466385,2615.576375325521,2535.992975408381,2562.197265625,63600
2025-06-05,2543.757190483834,2575.784656064134,2458.350615603034,2468.055908203125,63700
2025-06-06,2431.175667691722,2496.2011246719,2431.175667691722,2449.61572265625,48900
2025-06-09,2460.291593852796,2522.4054644668313,2426.3230708607457,2489.407470703125,62500
2025-06-10,2502.0242332649873,2639.83937722295,2487.4662955229487,2592.283447265625,140800
2025-06-11,2640.810124927336,2640.810124927336,2529.1992596694736,2582.578369140625,119000
2025-06-12,2576.7552305084446,2596.165816048998,2547.6393521976147,2578.6962890625,40400
2025-06-13,2581.6078065480388,2608.782625564334,2527.2581685154487,2579.666748046875,67200
2025-06-16,2601.0184805733816,2625.2817126682826,2554.433074951172,2608.78271484375,101100
2025-06-17,2620.4289635946584,2696.130244765171,2579.666735272075,2670.896484375,109000
2025-06-18,2678.6607327230176,2678.6607327230176,2615.5763314088886,2643.7216796875,82100
2025-06-19,2643.7218242834942,2676.7198206218345,2610.723827945154,2634.987060546875,53200
2025-06-20,2621.3995546310557,2668.95548879504,2614.6058497504864,2619.45849609375,62900
2025-06-23,2570.9320690261193,2642.751235922281,2562.197305484694,2615.576416015625,67100
2025-06-24,2626.2522968102553,2667.0145275811465,2617.517533073636,2634.987060546875,50900
2025-06-25,2634.987005506243,2634.987005506243,2565.1088970729284,2608.78271484375,46200
2025-06-26,2610.7238591120795,2642.7513265286957,2523.376220703125,2523.376220703125,56000
2025-06-27,2555.8027573966256,2641.290969581749,2554.820134268061,2584.298828125,60500
2025-06-30,2633.4298860000927,2727.7617028120367,2603.9511932463606,2649.15185546875,111400
2025-07-01,2633.4299471640174,2647.1866707686054,2546.9591130780345,2549.906982421875,80400
2025-07-02,2510.6019624346427,2536.1501624437624,2474.2449085755106,2525.34130859375,59500
2025-07-03,2551.872271956006,2553.8375182185828,2477.1929139780864,2478.175537109375,33600
2025-07-04,2478.175392361969,2514.532446096066,2464.418669327446,2486.036376953125,27600
2025-07-07,2528.2891894822324,2643.2560900533254,2528.2891894822324,2637.3603515625,99700
2025-07-08,2637.3604107259725,2637.3604107259725,2601.9859789874718,2627.5341796875,24600
2025-07-09,2633.42990688822,2694.3525390625,2606.899083199421,2694.3525390625,55600
2025-07-10,2692.38719579646,2793.5973714048673,2654.064896294248,2775.91015625,94800
2025-07-11,2825.0413232370133,2887.9291996499414,2739.553116238189,2781.805908203125,99600
2025-07-14,2830.9371217161743,2859.4331913203982,2736.605305095295,2771.979736328125,59600
2025-07-15,2780.823423253346,2799.493262490736,2715.97029748136,2734.64013671875,42400
2025-07-16,2722.8485681923125,2751.3446376537263,2676.665283203125,2676.665283203125,35400
2025-07-17,2677.64789534692,2702.213472368451,2654.06494140625,2654.06494140625,25100
2025-07-18,2654.064951791267,2674.700036570096,2584.2987127771316,2587.24658203125,60800
2025-07-22,2603.9512905143424,2676.665402023045,2588.2293204584066,2657.012939453125,41000
2025-07-23,2663.8913081365577,2668.8044237915497,2618.690644110633,2623.603759765625,36300
2025-07-24,2661.9260386092888,2677.6480085678522,2599.0381587750344,2667.82177734375,48300
2025-07-25,2691.4047195374255,2734.64013671875,2678.63061900658,2734.64013671875,55800
2025-07-28,2886.9465741789745,2972.4347811066705,2780.823282820455,2798.510498046875,292900
2025-07-29,2792.6147596380683,2810.3019748644883,2730.709506345599,2798.510498046875,65200
2025-07-30,2797.528039880701,2835.850341796875,2770.997215477196,2835.850341796875,52700
2025-07-31,2835.8501677235145,2859.433121301257,2806.3714757513367,2848.624267578125,59700
2025-08-01,2829.954490555362,2836.8328521643507,2780.8233362054425,2822.093505859375,75500
2025-08-04,2772.9623333108834,2849.60693359375,2727.761671605603,2849.60693359375,93100
2025-08-05,2925.268982205979,2928.216851519589,2852.554872470257,2862.381103515625,133100
2025-08-06,2903.6513792537585,2982.26123046875,2903.6513792537585,2982.26123046875,164500
2025-08-07,3021.5659269819676,3129.6544642073386,3006.8265809966897,3060.870849609375,174400
2025-08-08,3080.5233702728715,3144.3938707729467,3046.1315623112923,3051.044677734375,170400
2025-08-12,3149.306946794839,3223.003677219055,3001.9134859464066,3016.65283203125,232600
2025-08-13,3085.436560346949,3134.5677157664863,3041.218520469365,3119.828369140625,143600
2025-08-14,3085.4364170477643,3139.480685499238,2977.3478801448173,3021.56591796875,320900
2025-08-15,2952.782303334729,3001.913456468418,2874.172458320826,2915.442626953125,253200
2025-08-18,2922.321044921875,2972.4348220876504,2907.581698696647,2922.321044921875,115300
2025-08-19,2928.216772386479,2935.0951339323533,2867.2941415515925,2899.720703125,95900
2025-08-20,2880.0684224278475,2880.0684224278475,2793.5975861352335,2853.53759765625,139500
2025-08-21,2853.53752823958,2907.5817996077535,2830.9371965765254,2840.763427734375,82400
2025-08-22,2844.6939566292567,2883.9988817640306,2790.649684568943,2802.441162109375,98000
2025-08-25,2832.9024357201965,2840.7634206268085,2757.240455994059,2801.45849609375,102100
2025-08-26,2798.5105461811722,2798.5105461811722,2747.414145759325,2766.083984375,72500
2025-08-27,2815.215196025224,2962.6086617857068,2800.4758494491757,2935.09521484375,288600
2025-08-28,2987.1742778982652,3114.915283203125,2933.130006423132,3114.915283203125,300600
2025-08-29,3105.0891229921745,3119.8284700949857,2982.26123046875,2982.26123046875,178800
2025-09-01,2933.1299434588973,3085.4365234375,2914.4601046228104,3085.4365234375,131000
2025-09-02,3055.957852790692,3223.003780435199,3036.305390714868,3203.351318359375,267500
2025-09-03,3164.0464722041916,3311.43994140625,3105.089084523368,3311.43994140625,336600
2025-09-04,3507.9645191699783,3532.530097035314,3326.179242966492,3399.8759765625,427500
2025-09-05,3429.354741100799,3434.2678567757284,3168.959610329535,3267.221923828125,395000
2025-09-08,3267.221690990307,3286.8741522894966,3159.1331538447625,3183.69873046875,142700
2025-09-09,3193.5251630689672,3232.830088152893,3100.175965994644,3110.002197265625,139800
2025-09-10,3100.1759893955327,3134.5677991035654,3031.392369979467,3065.7841796875,131000
2025-09-11,3055.957874935963,3095.2627993724386,2977.348026063012,2997.00048828125,169800
2025-09-12,3031.39225948707,3085.4365299155265,2945.9040499002385,2962.608642578125,146700
2025-09-16,3001.9136178988615,3095.2628138728032,2931.164753581769,3075.6103515625,176500
2025-09-17,3144.3939170597487,3188.6119565184013,3085.436531114878,3124.741455078125,231000
2025-09-18,3193.5251998901367,3203.351431274414,3065.7841918945314,3144.39404296875,270000
2025-09-19,3144.3938282472614,3159.1331743171704,3016.652828974716,3139.480712890625,201900
2025-09-22,3178.7857858555553,3178.7857858555553,3065.7841273166405,3114.915283203125,109600
2025-09-24,3095.262708057198,3105.088938876427,3011.73974609375,3011.73974609375,117200
2025-09-25,3006.826712066549,3041.218520864696,2957.695556640625,2957.695556640625,116700
2025-09-26,2957.695447691877,3026.479062754479,2957.695447691877,3016.65283203125,120700
2025-09-29,3026.479174236919,3026.479174236919,2947.8693255554404,2957.695556640625,62400
2025-09-30,2967.5216841567412,2967.5216841567412,2872.2072459570045,2877.120361328125,132000
2025-10-01,2854.5201708826808,2861.3985327402297,2738.570642426861,2740.535888671875,153600
2025-10-02,2751.344626411514,2770.997088028739,2633.4298567081637,2654.06494140625,165500
2025-10-03,2634.4124830201295,2748.3967605398366,2633.429859938063,2726.779052734375,108300
2025-10-06,2770.9971299334543,2774.927622316339,2654.0649815426455,2671.752197265625,188200
2025-10-07,2679.6131876854924,2697.3004034457927,2618.690555622236,2638.343017578125,94400
2025-10-08,2632.4472734367814,2727.7617137217267,2632.4472734367814,2671.752197265625,67900
2025-10-09,2674.7000396469225,2692.387255191979,2646.203970157664,2659.960693359375,50300
2025-10-10,2653.0824369336165,2653.0824369336165,2557.7679938289643,2561.698486328125,93300
2025-10-14,2514.532463126347,2591.177063409213,2486.0363937904094,2564.646240234375,87400
2025-10-15,2543.0286600351606,2607.881786604836,2543.0286600351606,2567.59423828125,58100
2025-10-16,2589.2119209075645,2628.516845703125,2567.5942122700058,2628.516845703125,72300
2025-10-17,2641.2908925877027,2654.064992886676,2584.2987527922837,2604.933837890625,50400
2025-10-20,2643.256062947348,2664.8737705253557,2606.899009293425,2625.56884765625,46000
2025-10-21,2666.8391409782785,2695.335211386668,2609.8470001614987,2661.926025390625,70500
2025-10-22,2650.1343952500843,2751.3445705228905,2632.4471801538657,2736.605224609375,87800
2025-10-23,2726.7790984830895,2742.501068059929,2684.5263052453333,2711.05712890625,55700
2025-10-24,2712.039794921875,2721.8660260628963,2683.5437246129136,2712.039794921875,56100
2025-10-27,2716.9527655805464,2741.518342122866,2687.474073729763,2719.900634765625,68800
2025-10-28,2735.6227424172794,2743.483727309283,2666.8391246122474,2672.73486328125,55700
2025-10-29,2653.0824471245246,2676.665402210076,2569.55948119653,2584.298828125,76000
2025-10-30,2574.472468521008,2599.038045510712,2562.68099156595,2581.350830078125,35100
2025-10-31,2588.2292613636364,2603.951231060606,2570.5420454545456,2594.125,41500
2025-11-04,2593.1424263214126,2615.7427581915877,2546.9591394562717,2561.698486328125,61700
2025-11-05,2550.8896055364885,2552.8548517657155,2485.053856857388,2549.906982421875,72200
2025-11-06,2560.715876372345,2586.264077748278,2541.0634137754737,2567.59423828125,32400
2025-11-07,2552.854838454157,2562.6810695490535,2528.289260716915,2544.01123046875,28100
2025-11-10,2564.6463392707938,2625.5689726174564,2545.976500019397,2572.50732421875,43900
2025-11-11,2580.3682998079807,2626.5515862097227,2554.8200988197827,2622.62109375,43000
2025-11-12,2622.6209426835135,2692.3871798249634,2613.777335158541,2680.595703125,80400
2025-11-13,2639.325673325725,2659.960758634675,2612.794849357075,2616.725341796875,92700
