date,open,high,low,close,volume
2025-02-25,1295.0760498046875,1299.0154446329907,1295.0760498046875,1295.0760498046875,2500
2025-02-26,1295.0760007916076,1300.000244140625,1292.1214547821971,1300.000244140625,1300
2025-02-27,1309.848850633132,1324.62158203125,1309.848850633132,1324.62158203125,1800
2025-02-28,1324.62158203125,1325.6064307911247,1297.045816754763,1324.62158203125,1300
2025-03-03,1305.909409271816,1328.5609299454597,1300.0003169221698,1304.924560546875,4600
2025-03-04,1302.9548036028336,1325.6063232421875,1301.9699549228617,1325.6063232421875,2400
2025-03-05,1304.9245459795718,1314.7730331190403,1290.151815270369,1303.939697265625,2600
2025-03-06,1300.0003169221698,1329.545778670401,1300.0003169221698,1304.924560546875,3800
2025-03-07,1329.5457763671875,1329.5457763671875,1328.5609276439525,1329.5457763671875,1800
2025-03-10,1329.5456785314223,1339.3941650390625,1328.5608298806583,1339.3941650390625,16500
2025-03-11,1348.2578929699152,1359.0912288520694,1307.879095590977,1320.68212890625,10300
2025-03-12,1334.4700927734375,1334.4700927734375,1334.4700927734375,1334.4700927734375,500
2025-03-13,1334.4700927734375,1334.4700927734375,1334.4700927734375,1334.4700927734375,0
2025-03-14,1309.8488019024883,1329.5457763671875,1309.8488019024883,1329.5457763671875,1000
2025-03-17,1384.6972029742071,1384.6972029742071,1339.3941650390625,1339.3941650390625,800
2025-03-18,1329.5457763671875,1330.5306250904223,1319.697289134838,1329.5457763671875,3200
2025-03-19,1314.772963837949,1315.7578125,1314.772963837949,1315.7578125,400
2025-03-21,1315.757797420726,1340.3790136898265,1313.7881001191981,1339.3941650390625,1400
2025-03-24,1329.5457763671875,1334.4700199833621,1329.5457763671875,1329.5457763671875,3900
2025-03-25,1329.5457763671875,1329.5457763671875,1326.5912301974827,1329.5457763671875,500
2025-03-26,1329.5457024121806,1349.24267578125,1309.8487290431115,1349.24267578125,6200
2025-03-27,1349.2427508318865,1349.2427508318865,1329.5457763671875,1329.5457763671875,4200
2025-03-28,1329.5457763671875,1329.5457763671875,1329.5457763671875,1329.5457763671875,500
2025-03-31,1324.6215091534514,1329.545752681903,1319.697265625,1319.697265625,2700
2025-04-01,1317.7276407121283,1324.62158203125,1317.7276407121283,1324.62158203125,700
2025-04-02,1309.8487548828125,1319.6972417616307,1309.8487548828125,1309.8487548828125,2200
2025-04-03,1307.879106721698,1319.6972914209905,1271.4397038988798,1304.924560546875,4600
2025-04-04,1295.0760516972505,1300.0002952398256,1259.6214981907099,1270.454833984375,10200
2025-04-07,1181.818434555433,1228.1063232421875,1179.8487371645074,1228.1063232421875,12700
2025-04-08,1287.197187917984,1287.197187917984,1265.530517578125,1265.530517578125,300
2025-04-09,1265.530517578125,1265.530517578125,1265.530517578125,1265.530517578125,0
2025-04-10,1238.9396841094713,1280.303330160821,1238.9396841094713,1279.3184814453125,2600
2025-04-11,1308.8639726690108,1308.8639726690108,1281.2882080078125,1281.2882080078125,1200
2025-04-14,1279.3184959998498,1280.3033447265625,1279.3184959998498,1280.3033447265625,200
2025-04-15,1280.3033447265625,1280.3033447265625,1280.3033447265625,1280.3033447265625,0
2025-04-16,1259.6215262695312,1259.6215262695312,1231.0609130859375,1231.0609130859375,2300
2025-04-17,1290.1518852654403,1290.1518852654403,1231.0609592227486,1250.7579345703125,2400
2025-04-18,1260.606337822014,1262.576035224861,1260.606337822014,1261.5911865234375,5300
2025-04-21,1260.6063669134842,1263.5609130859375,1260.6063669134842,1263.5609130859375,1100
2025-04-22,1244.8488419660432,1258.636724709338,1241.8942956639087,1250.7579345703125,2700
2025-04-23,1244.848753272886,1269.469970703125,1239.9245097868381,1269.469970703125,1600
2025-04-24,1239.9245981291524,1250.7579345703125,1239.9245981291524,1250.7579345703125,600
2025-04-25,1260.6063232421875,1260.6063232421875,1260.6063232421875,1260.6063232421875,500
2025-04-28,1265.530517578125,1265.530517578125,1265.530517578125,1265.530517578125,100
2025-04-30,1246.8184415817261,1261.5911719322205,1240.9093494415283,1260.6063232421875,2700
2025-05-01,1260.6063232421875,1260.6063232421875,1260.6063232421875,1260.6063232421875,0
2025-05-02,1247.8032758174415,1259.6214599609375,1247.8032758174415,1259.6214599609375,1000
2025-05-07,1280.3033025009827,1280.3033025009827,1236.9699599547957,1252.7275390625,5900
2025-05-08,1252.7276088169642,1264.5457938058037,1238.9397263299852,1240.909423828125,3400
2025-05-09,1242.8791213262648,1247.8033650716145,1231.0609363374256,1240.909423828125,14300
