date,open,high,low,close,volume
2025-02-25,3130.5111471443047,3155.4355989527785,2849.3633307447208,2921.145751953125,159200
2025-02-26,3010.8736009747254,3319.9367851807406,3010.8736009747254,3180.35986328125,271100
2025-02-27,3135.4959857573062,3409.6649511255923,3030.8132898894155,3155.435546875,199500
2025-02-28,3085.646969854636,3120.541200531506,2961.024717437244,3040.782958984375,102900
2025-03-03,3170.3900859139762,3170.3900859139762,2862.3238794525237,2979.96728515625,122500
2025-03-04,2933.109410877008,3025.828369140625,2930.118476739472,3025.828369140625,56900
2025-03-05,3025.8283961330703,3035.798176680461,2932.112458987598,3020.843505859375,35500
2025-03-06,3005.888889331413,3175.3751616983586,2953.0490514758358,3055.73779296875,78900
2025-03-07,3010.873687448673,3285.0426490540985,2815.46599117717,2883.260498046875,227700
2025-03-10,2959.0309523312167,2959.0309523312167,2542.294113357346,2610.088623046875,219900
2025-03-11,2510.3907224489117,2861.326995007298,2443.5931932971735,2817.4599609375,143100
2025-03-12,2823.44182348962,2930.118474306495,2797.5203943191646,2809.484130859375,79200
2025-03-13,2753.653418109719,2831.4177072525713,2732.716878725105,2762.626220703125,63800
2025-03-14,2766.6140069248977,2961.0247209250256,2682.8678532017657,2922.142578125,81900
2025-03-17,3010.873817397857,3040.783159954789,2879.2727101473542,2976.9765625,91700
2025-03-18,2968.0037240285533,3250.148518754815,2916.1608642201945,3235.19384765625,133400
2025-03-19,3270.088107638889,3299.9974500868057,3160.4205186631943,3230.208984375,105900
2025-03-21,3265.103190227845,3409.665010863887,3225.224067293764,3280.057861328125,94700
2025-03-24,3280.0577498726225,3280.0577498726225,3190.329726319876,3210.269287109375,44300
2025-03-25,3220.239089767654,3245.1635409268465,3040.783041421469,3070.6923828125,65900
2025-03-26,3070.6922685185186,3364.80078125,2980.9642476851855,3364.80078125,108600
2025-03-27,3364.800887093443,3364.800887093443,3190.3297299848946,3299.997314453125,72200
2025-03-28,3299.997312583748,3344.8613243862465,3215.2541791790295,3255.13330078125,39200
2025-03-31,3190.3297483766232,3245.1635409268465,3015.8585902622767,3070.6923828125,71900
2025-04-01,3130.510937239061,3150.4504973488642,2974.9823683825985,2984.9521484375,44300
2025-04-02,3030.813257734114,3040.783038187187,2869.302814394335,2980.96435546875,61100
2025-04-03,2831.4176176190576,3020.84344414991,2823.441793344074,2977.973388671875,55700
2025-04-04,2941.0853146028753,3060.7226833324835,2791.5386036908644,3055.73779296875,118800
2025-04-07,2736.7047473996186,3245.1635529274163,2736.7047473996186,2915.163818359375,143100
2025-04-08,3155.4354271281345,3414.6497118211246,3095.6167460451366,3404.679931640625,165200
2025-04-09,3389.7252855683505,3658.9093523634842,3265.1030324224553,3354.8310546875,90200
2025-04-10,3633.984853891226,3633.984853891226,3399.6950210614764,3499.392822265625,91800
2025-04-11,3494.4080709383634,3609.060546875,3439.5742780991022,3609.060546875,60500
2025-04-14,3589.1210095635774,3589.1210095635774,3449.544081413883,3469.483642578125,140500
2025-04-15,3329.906767711901,3818.4260240528683,3290.027644745291,3638.969970703125,292500
2025-04-16,3653.924526619023,3698.7885385420395,3414.649796362934,3479.453369140625,94300
2025-04-17,3444.559051393995,3863.2898188572303,3444.559051393995,3813.44091796875,181700
2025-04-18,3843.3504208984373,3943.048226888021,3693.8037119140627,3738.667724609375,115000
2025-04-21,3778.546742809869,3903.1689968603264,3653.9244887594114,3848.335205078125,85000
2025-04-22,3848.3352573710577,3948.0330619661627,3753.622343005708,3793.50146484375,76900
2025-04-23,3863.2898159128017,3928.093387018436,3688.818662936095,3768.576904296875,115500
2025-04-24,3793.5014581088362,3793.5014581088362,3539.2720568426726,3614.04541015625,101700
2025-04-25,3653.9244205051,3768.576892089844,3589.120849609375,3589.120849609375,55000
2025-04-28,3559.2115091959636,3624.0150800916886,3514.3474985758467,3589.120849609375,39400
2025-04-30,3698.7885981541053,3698.7885981541053,3519.3325475698093,3559.211669921875,42400
2025-05-01,3559.2115302636857,3668.8791124286736,3419.6346075082474,3494.407958984375,83800
2025-05-02,3489.423095703125,3549.24177734375,3424.6195239257813,3489.423095703125,50000
2025-05-07,3489.423111381881,3818.425861883601,3449.543990108945,3803.47119140625,94000
2025-05-08,3818.4259683915316,3868.2748713731444,3668.8792594466936,3693.8037109375,60600
2025-05-09,3658.909316644436,3718.727997570503,3624.0150861042302,3678.848876953125,44000
2025-05-12,3693.803630213584,3798.486324187248,3668.8791792674733,3708.75830078125,55200
2025-05-13,3723.7129752091537,3798.486328125,3653.924512487697,3798.486328125,42200
2025-05-14,3888.2143000966494,4436.552214212844,3848.335179070017,4351.80908203125,217500
2025-05-15,4316.915175168772,4386.703642203833,4217.217365118685,4291.99072265625,61000
2025-05-16,4326.884790930507,4371.748803739693,4207.24742343934,4232.171875,60700
2025-05-19,4217.217202307084,4277.035886027753,4087.610054245638,4142.44384765625,54800
2025-05-20,4336.854358258929,4486.401060267857,4177.337876116072,4361.77880859375,111700
2025-05-21,4346.824241647128,4456.491825725381,4252.111328125,4252.111328125,69100
2025-05-22,4351.809272593502,4466.461750565611,4252.111465661234,4406.64306640625,65500
2025-05-23,4336.854599286925,4386.703502727005,4012.8367269264077,4227.18701171875,135200
2025-05-26,4287.005583033573,4346.82426558753,4117.519315797362,4157.3984375,82700
2025-05-27,4162.383247111148,4306.945060483871,4132.473906413344,4172.35302734375,44400
2025-05-28,4511.325400290635,4561.17429974136,4336.854252213097,4381.71826171875,152800
2025-05-29,4421.597710319563,4625.978213276836,4326.884794314972,4411.6279296875,110600
2025-05-30,4426.582298191914,4531.264987676182,4366.763618486617,4376.7333984375,56400
2025-06-02,4446.522270310796,4586.099202562705,4346.824461559433,4571.14453125,62600
2025-06-03,4576.12939453125,4586.099175347223,4376.733778211806,4486.4013671875,68700
2025-06-04,4456.491634847267,4730.660583299839,4456.491634847267,4650.90234375,86200
2025-06-05,4850.298162759158,5313.892951183208,4800.449260778077,5154.37646484375,342800
2025-06-06,5054.678772197878,5403.62109375,5024.769430350554,5403.62109375,150700
2025-06-09,5603.0166555258465,5732.623802361853,5413.5908255347595,5593.046875,193700
2025-06-10,5622.956001106195,5852.260944413717,5493.348859236726,5632.92578125,134600
2025-06-11,5722.653907307649,5762.533028612928,5513.28852045493,5523.25830078125,103200
2025-06-12,5503.318696825916,5832.321445005727,5483.379136330171,5712.68408203125,99500
