Date,sp500_ret,sp500_ret_5d,nasdaq_ret,vix_level,vix_change,vix_high,usdjpy_ret,usdjpy_level,nk_futures_ret
2024-05-10,0.001649398844549843,0.018505074504980845,-0.00032971753262078796,12.550000190734863,-0.1399993896484375,0.0,-0.0001930187304747255,155.38900756835938,-0.006370254810192377
2024-05-13,-0.00024130405535727206,0.007852099441327809,0.0028988736124690995,13.600000381469727,1.0500001907348633,0.0,0.002760720352206425,155.8179931640625,-0.00039251602773782146
2024-05-14,0.004837813139759728,0.01136919603065012,0.007501687268846036,13.420000076293945,-0.18000030517578125,0.0,0.0026634186238356783,156.23300170898438,0.010732984293193804
2024-05-15,0.011715927882596233,0.023224295740312817,0.0140032960621852,12.449999809265137,-0.9700002670288086,0.0,0.001696180619649379,156.4980010986328,0.002849002849002913
2024-05-16,-0.0020816677921287052,0.015922275509260064,-0.0026322592446381687,12.420000076293945,-0.029999732971191406,0.0,-0.014159947107388993,154.28199768066406,-0.00387396694214881
2024-05-17,0.0011647735102702228,0.015430744567456633,-0.0007395719535787659,11.989999771118164,-0.43000030517578125,0.0,0.007110357258537148,155.37899780273438,0.0047964739434793735
2024-05-20,0.0009163899374069473,0.016606586375907284,0.0065263471593897115,12.149999618530273,0.15999984741210938,0.0,0.0024134535896291887,155.75399780273438,0.014320732808669856
2024-05-21,0.002501874243978186,0.014243288701625945,0.002247710278890258,11.859999656677246,-0.28999996185302734,0.0,0.003954937421466909,156.3699951171875,-0.011065886542864445
2024-05-22,-0.002706123039226127,-0.00021478984951928126,-0.0018464196133320954,12.289999961853027,0.43000030517578125,0.0,-0.0007609390600812338,156.25100708007812,-0.005787781350482302
2024-05-23,-0.0073807894850155265,-0.005523824992319182,-0.003899033617177028,12.770000457763672,0.48000049591064453,0.0,0.002899102408129073,156.70399475097656,-0.002069857697283295
2024-05-24,0.0070010425881694704,0.00027345304070114373,0.011039641622729413,11.930000305175781,-0.8400001525878906,0.0,0.0017166917256918879,156.97300720214844,0.006092818252527943
2024-05-27,0.0,-0.0006423482552283533,0.0,,,0.0,-0.000656240756274018,156.8699951171875,0.0
2024-05-28,0.0002488018529340774,-0.0028883541648162536,0.005856216072961384,12.920000076293945,,0.0,-0.00015932872609392135,156.84500122070312,0.004252029377657562
2024-05-29,-0.007367046509680453,-0.00754842596521621,-0.005834399316332561,14.279999732971191,1.359999656677246,0.0,0.0026586259316816463,157.26199340820312,-0.016551193225558092
2024-05-30,-0.005975035585443322,-0.006142909473537461,-0.010844781866387043,14.470000267028809,0.1900005340576172,0.0,0.002200202943397178,157.60800170898438,-0.0023483365949119595
2024-05-31,0.00802787620486467,-0.005129478674975041,-0.00012311268544940024,12.920000076293945,-1.5500001907348633,0.0,-0.004155872621913526,156.9530029296875,0.010592389172224381
2024-06-03,0.0011160825806737495,-0.004019121016098248,0.005596072980382338,13.109999656677246,0.18999958038330078,0.0,0.0014462274811997133,157.17999267578125,0.000517598343685366
2024-06-04,0.0015028090913065117,-0.0027704644526386213,0.0016864588530618452,13.15999984741211,0.05000019073486328,0.0,-0.00702372247680505,156.0760040283203,-0.005949301603724755
2024-06-05,0.011847649793331305,0.016533209279489647,0.01962677894658782,12.630000114440918,-0.5299997329711914,0.0,-0.006099663521790921,155.12399291992188,0.014051522248243575
2024-06-06,-0.00019981663563317653,0.02243919963537544,-0.0008599799663757679,12.579999923706055,-0.05000019073486328,0.0,0.005189448256311069,155.9290008544922,-0.008596356171413855
2024-06-07,-0.0011152197300303701,0.013165388949644363,-0.002328539208430902,12.220000267028809,-0.3599996566772461,0.0,-0.0014878221987886242,155.69700622558594,0.00038824899702349924
2024-06-10,0.0025808546645145203,0.014647790844758646,0.0034668758435063562,12.739999771118164,0.5199995040893555,0.0,0.007296134689186662,156.83299255371094,0.013842173350582243
