date,open,high,low,close,volume,return_1d,return_2d,return_5d,open_close_ratio,high_low_ratio,gap_ratio,sma_5,close_sma5_ratio,sma_20,close_sma20_ratio,sma_60,close_sma60_ratio,ema_12,ema_26,macd,macd_signal,macd_hist,adx,rsi,stoch_k,stoch_d,willr,atr,atr_ratio,bb_upper,bb_lower,bb_width,bb_position,std_5,std_20,volume_ratio_5,volume_ratio_20,volume_change,obv_change,close_lag1_ratio,return_lag1,volume_lag1_ratio,close_lag2_ratio,return_lag2,volume_lag2_ratio,close_lag3_ratio,return_lag3,volume_lag3_ratio,close_lag5_ratio,return_lag5,volume_lag5_ratio,sector_return_1d,sector_return_5d,rel_return_1d,rel_return_5d,mkt_return_1d,mkt_return_5d,rel_to_mkt_1d,rel_to_mkt_5d,beta_20d,alpha_1d,intraday_return,intraday_return_lag1,vol_spike_flag,dist_running_high,dist_running_low,target_open_return,target_close_return,target_intraday_return,target_alpha_open,target_alpha_close
2025-05-23,1471.6957426994077,1479.5815872684602,1464.7956287014867,1466.76708984375,43600,0.0020201757390279074,-0.011295698777416319,-0.02040814329985019,-0.0033489618218351717,0.01009421265141332,0.005387179017720728,1473.4700927734375,-0.004549127236146533,1547.1534423828125,-0.051957582446512496,1612.2717732747396,-0.09024823596356835,1509.2458271276166,1536.1983742511036,-26.952547123486966,-18.250363525748984,-8.702183597737982,15.276610740075583,37.96592355011038,2.6143530684676577,4.077811304054124,-97.38564693153235,35.3948370297969,0.024131191158333988,1644.4934800543533,1449.8134047112717,12.583113607868759,0.08708484986253011,0.0061849878419170026,0.03404384108888238,0.6705525907014657,0.7421781908555476,-0.39360222531293465,0.24553933495539337,-0.0020161028576292095,-0.013289028343788756,1.1057965887943895,0.011424749303474036,0.008713106187993702,0.8981713600221467,0.002688220365975047,-0.007978701943637811,1.2057642915365805,0.02083331252662224,-0.035555566039145226,2.1777579551221913,0.006039934811288044,0.021154368897168003,-0.004019759072260137,-0.04156251219701819,0.0007983953810011218,-2.4047437238796146e-05,0.0012217803580267855,-0.020384095862611393,1.7290341704451,0.0006397228437514332,-0.003348961821832896,-0.005358338914932787,0.0,0.22571513602624346,0.12163975572751579,0.006720443548707822,0.005376357509256913,-0.001335113484646211,-0.0036589980809838864,-0.0050030841204347955
2025-05-26,1476.6244152701474,1478.5958764387324,1462.8241870900526,1474.6529541015625,37100,0.005376357509256913,0.007407394435289483,-0.005319162075323791,-0.0013351134846461687,0.010781671159029593,0.006720443548707864,1471.892919921875,0.001875159626987033,1541.3376342773438,-0.04326416139706024,1608.343839518229,-0.08312332359082486,1503.9238466620698,1531.6394542400265,-27.71560757795669,-20.143412336190526,-7.572195241766163,15.920962893227511,39.57814452404222,7.843134649414078,3.7036941206823646,-92.15686535058593,33.99318362400282,0.023051649901376446,1641.3730777152564,1441.3021908394312,12.980341388318104,0.16669473396611964,0.005207900638818369,0.0347994418357904,0.6409702665814343,0.6476276926299619,-0.1490825688073395,0.01978798586572439,-0.005347606863617349,0.0020201757390279074,0.753269639432629,-0.007352928395090608,-0.013289028343788756,1.2422038320001383,0.006016047372752187,0.008713106187993702,1.008966673001503,0.005347606862261101,-0.009874871230296511,1.2577529759333805,-0.0032687586636548104,0.01047661857301863,0.008645116172911723,-0.015795780648342424,0.0060030286313079405,0.0028202963922217108,-0.0006266711220510278,-0.008139458467545501,1.5859733171536572,-0.00414428572210692,-0.0013351134846452644,-0.003348961821832896,0.0,0.219160493352821,0.12633688099792031,-0.0026738180330738714,0.00802136890490912,0.010723860589812118,-0.012358985309697606,-0.0016637983717146133
2025-05-27,1470.71000044036,1486.481689453125,1468.738539313764,1486.481689453125,32000,0.00802136890490912,0.01344085216111246,0.010723803846545588,0.010723860589812097,0.012080536912751726,-0.0026738180330738684,1475.0472412109375,0.0077519200210784955,1535.8175415039063,-0.03212351123652257,1604.4672017415364,-0.07353563361175153,1501.2404378606936,1528.2944346261818,-27.053996765488137,-21.52552922205005,-5.5284675434380866,16.231666492449488,42.01259864331769,15.686248306510882,8.714578674797538,-84.31375169348912,32.8324669465284,0.022087367223867616,1635.1652618882003,1436.4698211196123,12.937437905157736,0.2517011368759051,0.00670712032524649,0.0342851886997429,0.6584226662002839,0.5665120560846936,-0.13746630727762799,-0.153941651148355,-0.00795753855327097,0.005376357509256913,0.7633587786259542,-0.01326259162843424,0.0020201757390279074,0.8971008826978869,-0.015251955736510392,-0.013289028343788756,1.479393428118763,-0.010610024030705878,-0.007978701943637811,1.6131355321906957,0.004356796349066632,0.012787299678817319,0.003664572555842489,-0.002063495832271731,0.0061067655879644194,0.011132302264915952,0.0019146033169447014,-0.0004084984183703646,1.8790000168773424,-0.0034532437379419974,0.010723860589804806,-0.0013351134846452644,0.0,0.20945897672516128,0.13328908894936256,0.0013263074228877514,-0.0099469026606811,-0.011258278145695355,-0.00183434846934835,-0.013107558552917202
2025-05-28,1488.4532211518335,1495.3533354220738,1471.69580078125,1471.69580078125,63300,-0.0099469026606811,-0.002005321531474591,-0.00797340054947604,-0.011258278145695348,0.01607501674480906,0.0013263074228878366,1472.681494140625,-0.0006693187660035127,1530.2481628417968,-0.038263311457124694,1599.9389973958334,-0.08015505392658118,1496.6951090792409,1524.101943230261,-27.40683415102012,-22.701790207844066,-4.7050439431760545,16.19572935990349,39.851162869923016,5.88237647000241,9.803919808642457,-94.1176235299976,32.17711463897807,0.02186397122413136,1630.8533583971746,1429.642967286419,13.14887323485436,0.20899931292158352,0.005972044094581808,0.03506796468816703,1.2766987354026744,1.0968446223423611,0.9781249999999999,0.03839590443686003,0.010046837575411915,0.00802136890490912,0.6454085234263125,0.002009350925470166,0.005376357509256913,0.7482705068473811,-0.0033490011562716804,0.0020201757390279074,0.8793691131683508,0.008037486649262071,0.008713106187993702,1.1778705552530202,-0.0013842319962064514,-0.003192141480528774,-0.008562670664474649,-0.004781259068947266,0.001682094658779571,0.013119171887943433,-0.011628997319460672,-0.021092572437419473,2.0739382395594466,-0.013435463096082751,-0.011258278145687785,0.010723860589804806,0.0,0.22161021461926467,0.12458138520061061,-6.07712876687927e-08,0.004688485494352523,0.0046885465505692725,-0.008295414753310434,-0.003606868487670242
2025-05-29,1471.6957113444012,1488.4531306966146,1471.6957113444012,1478.5958251953125,43900,0.004688485494352523,-0.005305053075166821,0.01010096208732647,0.004688546550569242,0.01138647019423972,-6.0771287647494e-08,1475.638671875,0.0020039819880519616,1524.9252136230468,-0.030381416750681622,1595.6230244954427,-0.07334263638998462,1493.9106038663288,1520.7311196721166,-26.820515805787863,-23.525535327432827,-3.2949804783550363,16.16236163349004,41.3671369304631,10.457478888629636,10.675367888380976,-89.54252111137038,31.075707832780598,0.021017040156091803,1624.629322419719,1425.2211048263746,13.076589973850162,0.26766560081182617,0.005033212393568341,0.03459169013470845,0.9981582956276573,0.758977196106568,-0.30647709320695105,-0.14181486548107614,-0.004666606179647759,-0.0099469026606811,1.439257861349219,0.00533334676213193,0.00802136890490912,0.7275869125304109,-0.0026666321029457096,0.005376357509256913,0.8435460767149451,-0.009999952942455925,-0.013289028343788756,1.6347968440917668,0.011557768066521815,0.017351128204027993,-0.006869282572169292,-0.007250166116701522,0.0039998076238687294,0.01783051247447734,0.0006886778704837939,-0.007729550387150869,2.1538033685102542,-0.003926313639328941,0.004688546550566056,-0.011258278145687785,0.0,0.21590944084342778,0.12866661911762006,-0.005999922284784298,0.006666745372216898,0.012743125419181434,-0.014890140192071933,-0.0022234725350707366
2025-05-30,1469.724365153534,1489.4389776975115,1463.8099813903405,1488.4532470703125,52300,0.006666745372216898,0.011386487805541634,0.014785003956471865,0.012743125419181498,0.01750841750841759,-0.005999922284784303,1479.9759033203125,0.0057280282266591875,1519.0108337402344,-0.02011676677490204,1591.1796447753907,-0.06455989934468676,1493.0710105130954,1518.340166146057,-25.269155632961656,-23.874259388538594,-1.3948962444230624,16.356948667231837,43.55581138488055,16.99350136556879,11.111118908066947,-83.00649863443121,30.686657009522776,0.020616473557299824,1612.4360504839874,1425.5856169964813,12.300796632728908,0.33645964261589395,0.004902453784837122,0.032198609565518205,1.1438944904967083,0.8979928229254306,0.19134396355353078,-0.16604265017092623,-0.006622594223497091,0.004688485494352523,0.9601714748146366,-0.011258295363347548,-0.0099469026606811,1.3844841538898973,-0.0013245680521485337,0.00802136890490912,0.6998972025983684,-0.014569592474760085,0.0020201757390279074,0.9536099385402769,0.006635853146971668,0.017994626470070677,3.089222524522983e-05,-0.0032096225135988116,0.004127683166099249,0.021594562212770178,0.002539062206117649,-0.006809558256298313,2.0838859479806033,-0.0019348755753334137,0.012743125419172828,0.004688546550566056,0.0,0.20785696600501938,0.13443710653200655,-4.705578982022729e-08,0.009933727311205676,0.009933774834437026,0.0012216446387583637,0.011155419005753859
2025-06-02,1488.4531770299693,1507.1820580654455,1483.5245241258965,1503.2391357421875,67800,0.009933727311205676,0.01666669831400336,0.019385023141286206,0.009933774834437054,0.015946843853820485,-4.705578984567167e-08,1485.6931396484374,0.011809973152928643,1515.9550659179688,-0.008388065360679375,1587.0961344401042,-0.05283674812077266,1494.6353374714172,1517.221571301326,-22.586233829908906,-23.616654276812657,1.0304204469037508,15.8307306148282,46.765772665887866,28.87322665932789,18.774735637842106,-71.12677334067212,30.184576790238935,0.020079690631069128,1607.2209416599717,1424.689190175966,12.040709885650589,0.43033579050001325,0.007887953391716721,0.03114501564286885,1.3073407763058946,1.1454444087783615,0.2963671128107075,-0.22990297990297992,-0.009836018981480898,0.006666745372216898,1.008464935115019,-0.01639347324182827,0.004688485494352523,0.8464935115018993,-0.020983577537277753,-0.0099469026606811,1.2205703707988662,-0.019016389982085102,0.005376357509256913,0.7153737876246119,0.0070888463909722765,0.028556288419440017,0.002844880920233399,-0.00917126527815381,-0.0005862565058956649,0.014833262196323858,0.01051998381710134,0.004551760944962348,1.5524949592001798,0.010843887581407006,0.00993377483443038,0.012743125419172828,0.0,0.19597646196128352,0.14295079958124748,0.004590132663014224,-0.016393473241173906,-0.02088772845953002,0.004316612635363259,-0.01666699326882487
2025-06-03,1510.139202799479,1510.139202799479,1478.5958251953125,1478.5958251953125,55200,-0.016393473241173906,-0.006622594222829736,-0.005305053075166821,-0.020887728459529988,0.021333333333333294,0.004590132663014304,1484.115966796875,-0.0037194813114723724,1512.2585754394531,-0.02225991691621665,1582.6019022623698,-0.06571840771789306,1492.1677201981704,1514.3604049231028,-22.192684724932406,-23.331860366436608,1.1391756415042025,15.500051085456088,42.434315157027505,13.114715434583726,19.660481153160134,-86.88528456541627,30.281633991233768,0.020479994245359977,1603.2885989472502,1421.228551931656,12.038949553497396,0.3151008373558352,0.00828117406037384,0.031582272828479856,0.9769738588697545,0.9308443365204634,-0.18584070796460173,-0.0834556126192223,0.016666698313315687,0.009933727311205676,1.1999787614378508,0.006666745371536109,0.006666745372216898,0.9256473336755102,-6.763478666016454e-13,0.004688485494352523,0.7769773986301127,0.00533334676213193,0.00802136890490912,0.5663616573157997,-0.005879132942147637,0.018086795205446846,-0.01051434029902627,-0.023391848280613668,0.00017618094411841326,0.008776935519639803,-0.01656965418529232,-0.014081988594806624,1.6550368063337826,-0.016685059188264514,-0.020887728459516156,0.00993377483443038,0.0,0.21590944084342778,0.12866661911762006,7.386792533203845e-08,0.0006667405838371998,0.0006666666666665932,-0.007029835283028933,-0.006363168567117065
2025-06-04,1478.5959344161186,1491.4104325143917,1474.653011924342,1479.5816650390625,41600,0.0006667405838371998,-0.015737662851256662,0.005358352081745732,0.0006666666666665776,0.011363636363636543,7.386792535969908e-08,1485.6931396484374,-0.004113551074091171,1508.660662841797,-0.01927471068871134,1577.7513732910156,-0.062221278912988454,1490.2314040198462,1511.7842019687293,-21.552797948883153,-22.97604788292592,1.4232499340427651,15.323039256245114,42.66310257305568,20.000081695635064,20.66267459651556,-79.99991830436494,29.315618748292042,0.01981345095101477,1598.8805975315045,1418.4407281520894,11.960268722028488,0.3388438325590375,0.007197060572229063,0.03128036191083447,0.7975307221870747,0.7106130745972908,-0.24637681159420288,-0.24716516023007395,-0.0006662963377038755,-0.016393473241173906,1.0582619198251568,0.01598929701625118,0.009933727311205676,1.2998217058722035,0.0059960070064870585,0.006666745372216898,1.002664826211154,-0.005329793174071895,-0.0099469026606811,1.2135503537125438,0.007141562655977636,0.02679529677761428,-0.006474822072140436,-0.02143694469586855,0.004247584781227213,0.011498350858731774,-0.003580844197390013,-0.006139998776986042,1.7203056062731528,-0.0066404033284284975,0.0006666666666661267,-0.020887728459516156,0.0,0.21509928483683602,0.12924718535763224,-0.007328465140865159,-0.011325800180566614,-0.004026845637584153,-0.0038752583812835537,-0.007872593420985008
2025-06-05,1468.7386023837605,1472.681524806267,1459.86702693312,1462.82421875,101000,-0.011325800180566614,-0.010666610967354218,-0.010666610967354218,-0.004026845637584164,0.008777852802160646,-0.007328465140865154,1482.538818359375,-0.013297864019627181,1504.1755920410155,-0.02749105457553558,1572.7511983235677,-0.06989470406487153,1486.0149139783314,1508.1575365451197,-22.142622566788305,-22.809362819698396,0.6667402529100919,15.633770607979448,39.769712035862185,5.8823628894463615,12.999053339888384,-94.11763711055364,28.62983441669564,0.01957161636354407,1594.1452643983353,1414.2059196836958,11.962655534815573,0.2701927093455105,0.010119037469723875,0.03155093243589385,1.5885248737830484,1.6316376149012133,1.4278846153846154,-0.009741409847679794,0.011455543375109345,0.0006667405838371998,0.6542835123700477,0.010781614251491378,-0.016393473241173906,0.8681838914141017,0.02762800647756225,0.009933727311205676,1.0663563014107988,0.010781614251491378,0.004688485494352523,0.6904578411789686,-0.010310162651524974,0.004544071389153712,-0.0010156375290416401,-0.01521068235650793,-0.0020073216915583894,0.005217351942634593,-0.009318478489008224,-0.01588396290998881,1.7778234574180545,-0.007757136590730021,-0.004026845637581422,0.0006666666666661267,0.0,0.22901890740017938,0.1192722387199028,8.778116900032273e-09,-0.0006738456752375388,-0.0006738544474392816,0.0005761410630038575,-9.771339035058132e-05
