date,open,high,low,close,volume,return_1d,return_2d,return_5d,open_close_ratio,high_low_ratio,gap_ratio,sma_5,close_sma5_ratio,sma_20,close_sma20_ratio,sma_60,close_sma60_ratio,ema_12,ema_26,macd,macd_signal,macd_hist,adx,rsi,stoch_k,stoch_d,willr,atr,atr_ratio,bb_upper,bb_lower,bb_width,bb_position,std_5,std_20,volume_ratio_5,volume_ratio_20,volume_change,obv_change,close_lag1_ratio,return_lag1,volume_lag1_ratio,close_lag2_ratio,return_lag2,volume_lag2_ratio,close_lag3_ratio,return_lag3,volume_lag3_ratio,close_lag5_ratio,return_lag5,volume_lag5_ratio,sector_return_1d,sector_return_5d,rel_return_1d,rel_return_5d,mkt_return_1d,mkt_return_5d,rel_to_mkt_1d,rel_to_mkt_5d,beta_20d,alpha_1d,intraday_return,intraday_return_lag1,vol_spike_flag,dist_running_high,dist_running_low,target_open_return,target_close_return,target_intraday_return,target_alpha_open,target_alpha_close
2025-05-23,1778.0,1795.0,1703.0,1709.0,13000,-0.026765375854214124,-0.0441834451901566,0.002934272300469498,-0.03880764904386952,0.0540223135642983,0.012528473804100227,1747.4,-0.02197550646731039,1683.6,0.015086718935011234,1610.2666666666667,0.06131489608280538,1714.9098977504793,1672.0062702047933,42.90362754568605,39.925722436307204,2.9779051093788453,29.591002856441104,54.840604944146364,48.19277108433735,74.30969759062619,-51.80722891566265,64.46724913368001,0.03772220546146419,1788.8813373775263,1578.3186626224735,12.506692489608739,0.620629166729326,0.016738410437897408,0.0316022156313202,1.0905125408942202,0.6118798832721454,0.5116279069767442,0.05610673965104351,0.027501462843167124,-0.017897091722595126,0.7214159885915611,0.046225863077211216,0.024641833810888247,1.3673349551212146,0.021064950262714488,0.0034502587694076325,0.8304672426809832,-0.0029256875371544977,0.004716981132075526,2.189413639795319,-0.00280605031209809,-0.0013836931716597666,-0.023959325542116033,0.0043179654721292645,0.0007983955747277594,-2.4047221070265733e-05,-0.027563771428941883,0.0029583195215397637,0.8260582304137885,-0.027424897089843938,-0.03880764904384769,-0.005662514156282185,0.0,0.05032182562899338,0.307782328847099,0.0005851375073142595,-0.003510825043885335,-0.004093567251462038,-0.004373713385804976,-0.00846967593700457
2025-05-26,1710.0,1728.0,1703.0,1703.0,8600,-0.003510825043885335,-0.03018223234624151,-0.02070155261644624,-0.004093567251461989,0.014679976512037582,0.0005851375073142189,1740.2,-0.021376853235822724,1689.2,0.008169547714297787,1611.65,0.0566810411683325,1713.077605788867,1674.3021020414753,38.77550374739167,39.6956786985241,-0.9201749511324309,29.498768710004338,54.04014108181559,40.645161290322584,55.425652254967936,-59.354838709677416,61.64815990984573,0.03619974157945363,1785.7351749363959,1592.6648250636042,11.429691562443267,0.571476536967444,0.02058298138018938,0.0290789781853897,0.7623437638507224,0.4199013720033202,-0.3384615384615385,-0.013153567905294317,0.003523194362299753,-0.026765375854214124,1.1523801081464409,0.03112155020491425,-0.017897091722595126,0.7623437638507224,0.04991192014031132,0.024641833810888247,1.4449073663682297,0.021139166176734614,0.020539906103286487,1.0460065597021542,0.008556137250787238,0.004433211146165602,-0.012066962294672573,-0.02513476376261184,0.006003028249758195,0.002820296127063413,-0.009513853293643529,-0.02352184874350965,0.9869524665124436,-0.009435528581528064,-0.004093567251459595,-0.03880764904384769,0.0,0.05402231356426657,0.3053435114502024,0.012918379330593144,0.006459189665296572,-0.006376811594202891,0.006891291828016804,0.00043210216272023243
2025-05-27,1725.0,1736.0,1714.0,1714.0,4900,0.006459189665296572,0.0029256875365710755,-0.017765042979942747,-0.006376811594202898,0.012835472578763127,0.012918379330593071,1734.0,-0.011534025375425916,1694.95,0.0112392695943766,1613.2833333333333,0.06242962075205072,1713.2195125905798,1677.2426870754402,35.97682551513958,38.9519080618472,-2.9750825467076183,29.54108212963103,55.3275179298746,47.74193548387097,45.5266226195103,-52.25806451612903,59.60186277342818,0.034773548875958814,1782.6003850533502,1607.2996149466499,10.342533414360327,0.6086703725739755,0.021408801787512262,0.026233196504262826,0.47660733391693416,0.2437083457674326,-0.43023255813953487,-0.0286624203821656,-0.006417736289961229,-0.003510825043885335,0.8364945044256396,-0.0029171528593915363,-0.026765375854214124,1.2644684369224783,0.024504084013404537,-0.017897091722595126,0.8364945044256396,0.01808634772402673,0.0034502587694076325,0.9629413481178873,0.007912793630531947,0.012877386347738193,-0.0014536039652353755,-0.03064242932768094,0.0061067657329780325,0.011132302335357384,0.00035242393231853936,-0.02889734531530013,1.0591780608601984,-8.962621886608561e-06,-0.006376811594199202,-0.004093567251459595,0.0,0.04725787631269122,0.3098016336054202,0.003500583430571691,0.003500583430571691,0.0,0.001718945700650346,0.001718945700650346
2025-05-28,1720.0,1755.0,1720.0,1720.0,15600,0.003500583430571691,0.009982384028185631,-0.03803131991051456,0.0,0.020348837209302327,0.003500583430571762,1720.4,-0.00023250406940233947,1700.25,0.011615938831929684,1615.2833333333333,0.06482866782851415,1714.2626644997215,1680.4098954402225,33.852769059498996,37.93208026137756,-4.079311201878561,29.880309722118223,56.05065833842603,47.183098591549296,45.19006512191428,-52.816901408450704,58.273158289611885,0.033879743191615116,1780.1571335989506,1620.3428664010494,9.399456973850977,0.6235809564833356,0.012130142049162934,0.023832264316759312,1.5383098313775763,0.7648558540890371,2.183673469387755,-0.0293672419013018,-0.003488372093602643,0.006459189665296572,0.4831870624198797,-0.009883720930808249,-0.003510825043885335,0.8480425993491766,-0.006395348837786918,-0.026765375854214124,1.2819248594813135,0.039534883720325764,0.024641833810888247,1.6073365545804161,0.0005043139394741334,0.015462010892618547,0.0029962694910975578,-0.05349333080313311,0.0016820946314488518,0.013119171886127446,0.0018184887991228391,-0.05115049179664201,1.0277526456036365,0.0017718062229444595,0.0,-0.006376811594199202,0.0,0.043604651162765344,0.3122093023253999,0.0023255813953488857,0.0017441860465117198,-0.0005800464037123421,-0.0017852315701614267,-0.0023666269189985926
2025-05-29,1724.0,1731.0,1706.0,1723.0,13800,0.0017441860465117198,0.0052508751458575365,-0.018792710706150295,-0.000580046403712297,0.014654161781946073,0.002325581395348837,1713.8,0.005368187652581735,1704.95,0.010586820727287893,1618.8166666666666,0.06435770984912992,1715.606869961303,1683.564718000206,32.042151961096806,36.75409460132141,-4.711942640224606,29.758912337922485,56.43042822619963,41.935483870967744,45.62017264879599,-58.064516129032256,55.89650412606818,0.032441383706346916,1778.3324910997205,1631.5675089002796,8.608169283523912,0.6229857403959724,0.004704325973104227,0.021848185516642783,1.2342366514623022,0.6831344982921638,-0.11538461538461542,0.03947777432390431,-0.0017411491590239025,0.003500583430571691,1.395224040783472,-0.0052234474759110805,0.006459189665296572,0.438243448707629,-0.011607661056870833,-0.003510825043885335,0.7691619712011448,0.019152640742298832,-0.017897091722595126,0.7691619712011448,0.0015482347702687504,0.014965124651300194,0.00019595127624296945,-0.033757835357450486,0.003999807719391355,0.01783051249408719,-0.002255621672879635,-0.03662322320023749,0.967288656190887,-0.0021247825874002803,-0.0005800464037119605,0.0,0.0,0.04178757980264551,0.3134068485198413,0.01160766105629718,-0.007544979686593178,-0.018932874354561147,0.007614999609677181,-0.011537641133213178
2025-05-30,1743.0,1743.0,1710.0,1710.0,9700,-0.007544979686593178,-0.005813953488372103,0.0005851375073142595,-0.0189328743545611,0.01929824561403509,0.011607661056297156,1714.0,-0.002333722287629958,1708.05,0.0011416527613354877,1620.2333333333333,0.05540354269895986,1714.7442745826409,1685.5228870372277,29.22138754541311,35.247553190139755,-6.026165644726646,29.85293722765854,54.24307348171656,30.89430894308943,40.00429713520215,-69.10569105691057,54.26103954563474,0.03173160207345205,1776.6283493531344,1639.4716506468656,8.030016609951044,0.5142173150738785,0.004660051886110795,0.02057307071871571,0.9219655926242752,0.5357340108251408,-0.2971014492753623,0.05183025591188861,0.007602339180697415,0.0017441860465117198,1.3116623895067008,0.005847953215786017,0.003500583430571691,1.4827487881380097,0.002339181285963443,0.006459189665296572,0.4657351962741184,-0.0005847953222218871,-0.026765375854214124,1.2356239901150081,0.0057317778121718935,0.02421330295009009,-0.013276757498765071,-0.02362816544277583,0.004127683521424528,0.02159456240563276,-0.011672663208017707,-0.0210094248983185,0.8004801533620391,-0.010849108424853047,-0.01893287435455024,-0.0005800464037119605,0.0,0.04970760233915222,0.30818713450274376,0.0,0.0,0.0,0.0004692871788899634,0.0004692871788899634
2025-06-02,1710.0,1725.0,1706.0,1710.0,6700,0.0,-0.007544979686593178,0.004110393423370606,0.0,0.011137162954279016,0.0,1715.4,-0.003147953830591632,1709.6,0.00023397285856341377,1622.05,0.05422150981717322,1714.0143861853114,1687.3360065159516,26.678379669359856,33.533718485983776,-6.85533881662392,29.806724077626928,54.24307348171656,19.047619047619047,30.62580395389207,-80.95238095238095,51.742393863803684,0.030258709861855804,1776.8707960410798,1642.32920395892,7.869770243458102,0.5029730583220379,0.003449796772805232,0.02018081300165005,0.6606843506557538,0.4311176886944212,-0.30927835051546393,0.10429856714428531,-5.8475446707007e-13,-0.007544979686593178,0.9565131643822108,0.007602339180697415,0.0017441860465117198,1.360812543141702,0.005847953215786017,0.003500583430571691,1.5383098313775763,-0.00409356725204435,-0.003510825043885335,0.8480425993491766,0.001725801885430306,0.016322025480259402,-0.001725801885430306,-0.012211632056888796,-0.0005862571069612958,0.014833262151073596,0.0005862571069612958,-0.01072286872770299,1.2802210633697226,0.0007505386968820473,0.0,-0.01893287435455024,0.0,0.04970760233915222,0.30818713450274376,0.020467836257309857,0.011695906432748648,-0.008595988538681931,0.020242285780540374,0.011470355955979165
2025-06-03,1745.0,1790.0,1726.0,1730.0,19300,0.011695906432748648,0.011695906432748648,0.009334889148191472,-0.008595988538681949,0.03707995365005794,0.02046783625730994,1718.6,0.006633306178862819,1713.6,0.009570494864023393,1624.2166666666667,0.06512883133342329,1716.4737113875713,1690.4963023295848,25.977409057986506,32.022456600384324,-6.045047542397818,30.773773963230187,57.20296356151395,37.5,29.147309330236155,-62.5,53.76079430210342,0.031075603642816384,1775.5205943123976,1651.6794056876022,7.226960120494599,0.6324276695186409,0.004999248164260366,0.018361037373621537,1.4822210275708472,1.2351209522590554,1.8805970149253732,0.1498360655737705,-0.011560693642189812,0.0,0.5145534137163045,-0.011560693642189812,-0.007544979686593178,0.7449504646340527,-0.004046242775142206,0.0017441860465117198,1.059826434221642,-0.009248554913867446,0.006459189665296572,0.3763151831656555,0.0017704386339389823,0.00965228069611607,0.009925467798809666,-0.00031739154792459826,0.0001761808825233684,0.008776935281908052,0.01151972555022528,0.0005579538662834199,0.9298444257459821,0.011532085621211286,-0.008595988538677022,0.0,0.0,0.0375722543352384,0.31618497109808313,0.0,0.020231213872832443,0.020231213872832443,-0.003949593055691624,0.016281620817140817
2025-06-04,1730.0,1777.0,1730.0,1765.0,10800,0.020231213872832443,0.032163742690058506,0.026162790697674465,0.02023121387283237,0.02716763005780347,0.0,1727.6,0.0216485297516662,1718.9,0.02681947757226899,1627.2333333333333,0.08466312964679235,1723.939294251022,1696.0150947496154,27.92419950140652,31.202805180588765,-3.2786056791822453,31.67174885700464,61.85343428803491,71.15384615384616,42.56715506715506,-28.846153846153847,53.27788042338175,0.030185767945241682,1779.3479941768173,1658.4520058231828,7.033334595010442,0.8813195179409277,0.012811299573144617,0.017568932989333968,0.8954481386286378,0.6880733944954128,-0.44041450777202074,0.1275733000623831,-0.01983002832916725,0.011695906432748648,1.6001989884752508,-0.031161473088367586,0.0,0.5555094934085067,-0.031161473088367586,-0.007544979686593178,0.8042450874720173,-0.025495750708767417,0.003500583430571691,1.2934250891302546,0.0035657154002636023,0.013116349182851471,0.01666549847256884,0.013046441514822994,0.004247584807020811,0.011498350654941567,0.015983629065811633,0.014664440042732898,1.0887322461024844,0.015606731325373888,0.020231213872820675,-0.008595988538677022,0.0,0.01699716713880057,0.329745042492731,0.0067988668555241105,0.04249291784702547,0.03545301069217777,0.008984302310656228,0.04467835330215759
2025-06-05,1777.0,1843.0,1770.0,1840.0,52200,0.04249291784702547,0.06358381502890165,0.06790481717933838,0.03545301069217783,0.04124293785310734,0.006798866855524079,1751.0,0.05082809822898304,1728.15,0.0647223909955359,1631.7666666666667,0.12761219945593072,1741.7947874431725,1706.6806432866808,35.11414415649165,31.985072975769345,3.1290711807223026,33.27614221419392,69.5013309081644,97.85714285714286,68.83699633699634,-2.142857142857143,55.04374610742592,0.02991507940619348,1801.8257083440706,1654.4742916559296,8.52654090722107,1.259069729453112,0.0296681392694538,0.020540674411824673,2.6442429461526773,2.9176681012799732,3.833333333333333,0.23714114832535893,-0.040760869565738767,0.020231213872832443,0.5470847474798642,-0.05978260869616314,0.011695906432748648,0.9776607061445722,-0.0706521739135485,0.0,0.3393951674180639,-0.063586956522248,0.0017441860465117198,0.6990527328909376,-0.0010075662164252157,0.009691303757452741,0.04350048406345068,0.058213513421885646,-0.0020073213252897425,0.0052173520211583535,0.044500239172315215,0.06268746515818004,0.26020566124009387,0.04301523421979383,0.03545301069215788,0.020231213872820675,0.0,0.0016304347826078096,0.3570652173911103,-0.008152173913043459,-0.018478260869565166,-0.01041095890410959,-0.008067849996726066,-0.018393936953247775
